#Time of request completion (in ms after experiment start), Session ID, Time taken to open connection with server (ms), Time taken to receive first byte of reply (ms), Time taken to receive last byte of reply (ms), number of concurrent sessions in the system, size of response (bytes) 
1079763.464,707,-1.0,240.9,0.0,275,804
1080016.473,875,-1.0,152.2,22.4,275,13689
1080255.479,932,-1.0,201.0,24.7,275,11914
1080389.491,354,-1.0,176.4,25.2,275,10866
1080436.505,102,-1.0,308.4,16.3,275,11914
1080402.488,971,-1.0,364.6,0.0,275,785
1080580.514,977,-1.0,319.2,9.7,274,11914
1080781.516,576,-1.0,156.7,0.0,274,1909
1080985.518,797,-1.0,510.2,0.0,275,785
1080959.512,887,-1.0,573.0,0.0,275,785
1081166.529,1015,64.3,695.6,82.7,275,10972
1081057.526,890,-1.0,880.2,74.0,275,13739
1081182.531,1000,-1.0,759.4,123.2,275,13739
1081331.537,994,-1.0,620.2,202.1,275,13739
1081475.559,673,-1.0,714.4,0.0,275,785
1082128.568,413,-1.0,203.2,0.0,274,1909
1081985.570,888,-1.0,379.4,16.4,274,10866
1081723.563,847,-1.0,645.0,22.6,274,13620
1081752.553,582,-1.0,639.5,0.0,274,2547
1081585.546,949,-1.0,800.6,26.6,274,13798
1081062.526,946,-1.0,1493.9,14.5,273,9028
1082510.601,803,-1.0,341.0,0.0,273,1909
1082936.604,951,-1.0,66.8,0.0,274,1909
1082962.610,1016,40.1,159.4,18.9,274,10972
1083122.617,907,-1.0,248.1,0.0,274,2623
1083283.641,535,-1.0,167.9,22.2,273,13431
1083409.633,859,-1.0,173.1,18.4,273,13851
1083522.632,953,-1.0,324.1,0.0,273,785
1083679.650,988,-1.0,311.8,6.7,272,11914
1083762.662,914,-1.0,262.6,8.1,272,13655
1083712.641,996,-1.0,347.9,7.9,272,13739
1084016.666,997,-1.0,302.3,0.0,272,785
1083964.671,213,-1.0,405.0,0.0,272,2552
1084495.677,848,-1.0,255.6,8.0,273,13544
1084697.705,1017,62.9,221.4,19.4,272,10972
1084531.686,1006,-1.0,471.9,17.6,272,11914
1084784.699,698,-1.0,348.6,17.9,272,11914
1084657.703,925,-1.0,523.9,0.0,272,785
1084560.693,940,-1.0,637.9,0.0,271,2586
1085055.723,628,-1.0,253.0,15.3,270,11058
1085012.709,1003,-1.0,405.1,23.9,270,13739
1085203.710,891,-1.0,298.0,0.0,270,2428
1085815.744,980,-1.0,293.4,0.0,270,804
1086024.758,952,-1.0,707.9,0.0,270,804
1086030.751,870,-1.0,714.0,32.4,270,13781
1086286.777,965,-1.0,531.5,0.0,270,2645
1085853.746,991,-1.0,970.8,0.0,270,785
1085991.756,592,-1.0,833.9,0.0,270,2572
1086238.759,933,-1.0,550.7,39.5,270,13705
1086185.756,928,-1.0,620.8,36.4,270,11914
1086455.774,905,-1.0,379.1,26.7,270,13851
1087071.802,549,-1.0,92.4,0.0,271,1909
1086991.795,632,-1.0,207.4,22.2,271,13728
1087111.805,967,-1.0,150.8,0.0,270,1416
1087202.824,612,-1.0,98.5,0.0,270,1909
1087113.810,1018,27.3,211.1,18.8,270,10972
1087444.816,874,-1.0,183.7,9.6,270,13455
1087519.822,948,-1.0,211.4,20.1,270,13637
1087525.829,954,-1.0,280.7,25.0,269,13851
1087625.827,838,-1.0,379.2,0.0,269,785
1087642.828,893,-1.0,370.9,0.0,269,2457
1087923.859,974,-1.0,159.6,17.7,269,13609
1088190.857,678,-1.0,436.0,0.0,271,785
1088323.871,524,-1.0,389.1,0.0,270,2635
1088231.863,1019,28.7,414.0,56.8,270,10972
1088341.859,144,-1.0,512.1,0.0,271,785
1088517.871,1020,195.8,182.3,25.8,271,10972
1088482.873,735,-1.0,419.6,19.5,271,11914
1088769.886,1021,30.9,195.4,25.1,271,10972
1088937.894,418,-1.0,164.0,22.0,271,11074
1088913.894,1001,-1.0,348.7,55.0,272,13739
1089185.912,596,-1.0,339.8,0.0,272,1909
1089022.904,1002,-1.0,355.3,161.8,272,11914
1089315.916,938,-1.0,254.5,0.0,272,1909
1089222.916,44,-1.0,374.5,0.0,272,1909
1089219.911,1022,150.9,218.7,21.7,272,10972
1089381.917,986,-1.0,414.8,0.0,272,2401
1089436.932,915,-1.0,396.5,18.1,272,13836
1089734.930,995,-1.0,456.8,34.7,273,11914
1089595.878,693,-1.0,772.8,0.0,273,2515
1089888.938,855,-1.0,528.3,0.0,273,1909
1089651.925,963,-1.0,811.4,0.0,273,785
1090198.628,923,-1.0,224.7,58.1,273,10866
1089932.935,999,-1.0,534.8,23.3,273,11914
1089868.941,1023,331.8,286.6,24.2,273,10972
1089892.932,989,-1.0,636.7,22.0,273,11914
1090231.957,979,-1.0,374.9,24.1,273,10866
1090854.974,1024,35.7,131.8,25.4,276,10972
1090984.997,24,-1.0,185.6,0.0,276,1909
1090930.979,1025,39.7,189.1,21.5,276,10972
1090935.762,1026,45.0,214.2,7.2,276,10972
1091190.000,640,-1.0,103.1,17.9,276,10866
1091432.003,944,-1.0,75.0,0.0,276,1909
1091439.006,860,-1.0,317.6,0.0,279,2342
1091565.012,1027,65.6,214.0,46.8,279,10972
1091504.004,839,-1.0,494.0,23.4,279,13739
1091725.033,864,-1.0,347.8,0.0,279,1513
1091593.020,1029,57.8,388.0,42.6,279,10972
1091792.022,981,-1.0,382.1,0.0,279,2661
1091571.012,1028,69.8,518.0,22.7,278,10972
1092129.033,969,-1.0,199.1,6.2,278,10866
1092080.050,1012,-1.0,289.8,21.5,278,13739
1092486.051,184,-1.0,98.9,16.0,278,10866
1092763.072,840,-1.0,149.1,18.9,279,10866
1092757.070,1030,26.7,197.3,20.2,279,10972
1092773.068,884,-1.0,325.8,0.0,279,2403
1093196.089,879,-1.0,100.2,0.0,279,1909
1093109.084,525,-1.0,242.8,0.0,279,785
1093233.098,1005,-1.0,262.7,27.6,279,13739
1093604.111,817,-1.0,225.2,8.2,281,13544
1093454.110,422,-1.0,702.4,0.0,282,2560
1093406.102,998,-1.0,782.0,30.3,282,13739
1093722.148,910,-1.0,506.6,109.2,282,11086
1093544.105,962,-1.0,805.1,0.0,282,785
1093577.102,755,-1.0,782.2,0.0,281,2455
1093656.125,1031,54.5,588.0,70.1,281,10972
1093721.131,1032,209.8,452.9,17.3,281,10972
1094072.139,901,-1.0,338.4,0.0,281,1909
1094112.143,1033,58.8,275.4,24.7,281,10972
1094193.131,935,-1.0,459.0,0.0,281,785
1094592.154,354,-1.0,204.8,24.5,281,13739
1094769.166,945,-1.0,94.8,0.0,281,1909
1094786.161,1034,44.7,120.8,9.2,281,10972
1094788.162,966,-1.0,217.2,6.3,281,10866
1095210.184,942,-1.0,156.6,7.5,281,13483
1095475.192,535,-1.0,223.5,0.0,281,2326
1095685.210,958,-1.0,70.1,0.0,281,1909
1095863.210,961,-1.0,64.5,0.0,281,1909
1096096.236,842,-1.0,215.4,22.1,281,10866
1096013.217,890,-1.0,332.0,0.0,281,2267
1096017.218,425,-1.0,351.1,0.0,281,785
1096629.263,841,-1.0,85.8,0.0,281,1909
1096352.239,711,-1.0,386.0,0.0,281,2382
1096408.250,1008,-1.0,433.6,0.0,280,785
1096382.237,888,-1.0,467.0,0.0,280,789
1097171.273,796,-1.0,92.6,0.0,280,1909
1097060.270,1010,-1.0,194.1,27.2,280,13739
1097372.279,146,-1.0,64.4,0.0,280,1909
1097593.303,748,-1.0,121.7,16.1,280,10866
1097581.290,950,-1.0,257.0,0.0,280,785
1098097.313,982,-1.0,66.1,0.0,280,1909
1098230.320,987,-1.0,284.2,0.0,280,785
1098392.340,847,-1.0,294.0,0.0,279,2321
1098546.344,851,-1.0,183.3,9.0,279,13647
1098838.366,943,-1.0,79.5,0.0,279,1909
1098850.363,1035,30.3,168.0,22.5,279,10972
1098764.348,972,-1.0,311.0,0.0,279,2537
1099165.367,549,-1.0,229.8,0.0,278,785
1099320.377,920,-1.0,80.9,0.0,278,1909
1099432.380,983,-1.0,242.7,0.0,279,2607
1099538.382,1036,32.2,133.9,16.5,279,10972
1099901.401,1037,30.0,261.6,18.1,280,10972
1099819.395,965,-1.0,392.9,0.0,280,789
1099875.397,428,-1.0,359.0,0.0,280,789
1100155.418,994,-1.0,351.7,0.0,280,2292
1100536.435,830,-1.0,76.3,0.0,280,1909
1100110.455,980,-1.0,934.4,16.1,280,9043
1101123.458,934,-1.0,366.7,0.0,279,2511
1101263.467,967,-1.0,259.2,0.0,279,1083
1100733.449,952,-1.0,790.3,17.2,279,9020
1101912.495,622,-1.0,89.1,0.0,278,1909
1101980.500,389,-1.0,125.0,0.0,277,1909
1101911.492,659,-1.0,224.5,8.0,277,13441
1101979.495,299,-1.0,245.5,26.4,277,13705
1102069.508,996,-1.0,290.5,0.0,277,785
1102526.520,596,-1.0,173.6,10.9,276,13798
1102571.531,938,-1.0,199.5,20.2,275,13593
1102639.538,874,-1.0,282.7,0.0,275,2478
1102939.550,576,-1.0,150.6,6.4,275,9287
1102914.547,1038,26.1,153.1,27.3,275,10972
1103370.566,885,-1.0,110.1,6.6,275,10866
1103541.574,1002,-1.0,108.4,0.0,275,1909
1103423.561,1007,-1.0,216.4,21.5,275,13739
1103825.589,991,-1.0,106.9,7.4,275,10866
1103572.581,946,-1.0,386.8,0.0,275,2998
1104048.611,1024,-1.0,149.6,0.0,275,1909
1103988.594,680,-1.0,1061.1,0.0,276,789
1104082.603,1029,-1.0,808.9,231.1,276,13739
1104063.599,396,-1.0,1061.8,0.0,276,2675
1104203.602,1026,-1.0,756.2,218.1,275,13739
1104247.619,904,-1.0,816.6,162.1,275,13836
1104369.629,693,-1.0,914.9,0.0,275,1909
1104584.641,153,-1.0,654.5,49.5,274,11056
1104182.604,1025,-1.0,1047.6,79.5,274,13739
1104569.615,973,-1.0,682.6,121.6,274,10866
1104267.609,1039,413.1,774.2,36.2,274,10972
1104423.630,681,-1.0,1084.5,0.0,274,785
1104609.622,293,-1.0,882.0,95.1,273,13739
1104922.651,1020,-1.0,992.4,128.4,273,13739
1104939.645,1004,-1.0,1096.9,28.7,273,11914
1105312.674,640,-1.0,739.7,37.3,273,11914
1105401.662,780,-1.0,703.1,0.0,273,2715
1105325.671,628,-1.0,804.4,0.0,273,785
1105757.682,860,-1.0,386.9,0.0,273,1909
1105318.664,1001,-1.0,827.4,0.0,273,2607
1106002.694,1017,-1.0,210.3,0.0,273,1909
1106157.694,422,-1.0,93.9,0.0,273,1909
1106497.707,797,-1.0,93.2,7.1,273,10866
1106672.714,1040,27.8,116.7,23.7,274,10972
1106932.731,840,-1.0,172.8,25.7,274,11914
1107164.737,880,-1.0,107.4,0.0,274,1909
1107418.748,855,-1.0,198.9,8.0,274,13619
1107459.765,251,-1.0,221.8,19.7,274,13836
1107612.761,1022,-1.0,156.9,0.0,274,1416
1107445.762,1009,-1.0,326.7,19.0,274,11914
1107602.763,859,-1.0,388.3,0.0,274,2612
1107855.771,144,-1.0,192.4,23.1,274,11062
1107862.782,905,-1.0,198.5,20.1,274,10866
1107827.772,970,-1.0,427.1,0.0,274,785
1108090.779,947,-1.0,206.0,24.5,273,13609
1108303.982,612,-1.0,144.5,22.7,273,13608
1108432.801,936,-1.0,228.3,0.0,273,785
1108673.812,12,-1.0,236.4,0.0,272,2529
1108803.816,169,-1.0,264.9,0.0,271,2689
1109006.827,838,-1.0,143.9,23.4,272,10866
1109073.846,864,-1.0,1143.7,0.0,275,2531
1109182.832,1028,-1.0,1070.4,0.0,275,785
1109182.832,1016,-1.0,823.4,253.8,275,13739
1109095.833,1041,45.0,1040.4,86.7,275,10972
1109370.845,213,-1.0,1213.3,0.0,276,1909
1109256.850,569,-1.0,1348.9,0.0,276,789
1109464.870,963,-1.0,827.5,316.4,276,10866
1109508.870,944,-1.0,828.6,280.8,276,10866
1109264.852,796,-1.0,1081.4,278.0,276,13441
1109230.843,1042,349.9,873.2,178.4,275,10972
1109411.860,901,-1.0,1181.2,57.6,275,11141
1109437.849,146,-1.0,1219.7,24.8,275,13475
1109598.853,44,-1.0,1074.9,47.5,275,13600
1109924.895,1011,-1.0,782.5,140.3,275,11914
1109898.891,1043,51.9,804.1,94.4,275,10972
1110114.888,1044,45.9,692.5,48.0,275,10972
1109826.885,406,-1.0,1063.5,27.0,275,13739
1110636.905,485,-1.0,286.6,0.0,275,1909
1110502.896,1045,48.1,354.5,26.1,275,10972
1110826.916,592,-1.0,177.7,0.0,275,1909
1110369.901,425,-1.0,683.7,0.0,275,815
1110999.927,988,-1.0,101.4,0.0,275,1909
1111192.926,875,-1.0,223.0,0.0,275,2385
1111492.941,999,-1.0,77.8,0.0,275,1909
1111675.952,983,-1.0,86.8,0.0,275,1909
1111502.940,734,-1.0,264.0,0.0,275,2584
1111763.404,102,-1.0,83.4,0.0,276,1909
1111778.963,870,-1.0,362.5,0.0,276,2471
1111849.958,888,-1.0,336.7,0.0,276,804
1111776.957,1046,183.8,209.2,21.8,276,10972
1111828.955,956,-1.0,365.0,18.9,277,13568
1112201.528,1047,29.1,124.0,16.4,277,10972
1112282.984,1010,-1.0,265.6,0.0,278,2517
1112412.987,1048,27.6,136.7,23.6,278,10972
1112687.994,847,-1.0,64.4,0.0,278,1909
1112756.998,958,-1.0,152.0,8.2,278,13719
1112962.019,1034,-1.0,262.7,26.5,278,11914
1112929.012,961,-1.0,636.7,0.0,279,785
1113213.034,965,-1.0,381.5,150.5,278,10866
1113035.021,914,-1.0,856.3,0.0,278,2399
1113298.041,879,-1.0,305.2,310.7,277,13593
1113263.039,1049,37.8,383.9,296.1,276,10972
1113456.034,341,-1.0,545.0,0.0,276,1909
1113389.048,863,-1.0,615.8,0.0,276,2599
1113393.045,1012,-1.0,631.1,0.0,275,2395
1113491.055,934,-1.0,601.9,0.0,275,789
1113472.033,1033,-1.0,628.1,21.0,275,13739
1114394.074,582,-1.0,152.4,0.0,275,1909
1114508.099,994,-1.0,141.8,0.0,275,1909
1114353.091,525,-1.0,373.8,0.0,275,807
1114336.077,969,-1.0,364.4,36.5,275,13739
1114614.093,830,-1.0,177.2,0.0,275,1513
1114700.108,535,-1.0,96.7,0.0,275,1909
1114402.082,1032,-1.0,438.8,20.2,275,13739
1115078.111,736,-1.0,120.3,16.4,275,10866
1115097.120,576,-1.0,252.0,0.0,275,2577
1115463.129,781,-1.0,77.1,0.0,275,1909
1115488.129,885,-1.0,204.5,18.5,275,13739
1115716.137,841,-1.0,156.2,19.0,275,13769
1115845.154,928,-1.0,78.2,0.0,275,1909
1115924.149,735,-1.0,64.4,0.0,275,1909
1116212.162,1037,-1.0,52.6,0.0,275,1416
1116334.168,985,-1.0,175.3,21.6,275,11914
1116603.180,1050,18.5,116.6,7.4,276,10972
1116923.195,874,-1.0,82.0,0.0,276,1909
1116865.190,945,-1.0,173.2,23.1,276,13699
1117023.214,1006,-1.0,133.4,0.0,276,1909
1117122.204,1038,-1.0,157.2,0.0,276,1416
1116972.200,631,-1.0,337.1,26.6,276,11914
1117023.214,1021,-1.0,384.0,23.9,276,11914
1117172.222,24,-1.0,256.7,8.7,276,13742
1117335.218,842,-1.0,230.0,8.1,276,13739
1117632.229,107,-1.0,152.5,7.8,276,13631
1117790.301,332,-1.0,169.9,21.0,276,11058
1117997.258,215,-1.0,152.2,0.0,278,1909
1117840.250,950,-1.0,474.3,63.9,278,10866
1117843.235,1008,-1.0,627.9,54.4,278,10866
1117823.235,354,-1.0,704.3,0.0,278,2297
1117853.250,915,-1.0,678.9,0.0,278,2446
1118126.268,418,-1.0,438.4,26.6,278,13739
1118031.245,1051,122.4,435.2,22.5,278,10972
1118268.261,1053,102.4,328.7,21.9,279,10972
1118642.274,1054,30.8,152.4,16.5,279,10972
1118138.259,1052,242.4,432.6,28.8,279,10972
1118220.263,998,-1.0,691.8,0.0,280,2327
1118884.303,1055,26.4,118.8,21.6,280,10972
1119006.308,707,-1.0,75.8,0.0,280,1909
1119199.306,1024,-1.0,164.0,18.1,280,13538
1119333.310,815,-1.0,90.1,0.0,279,1909
1119361.308,755,-1.0,93.1,0.0,279,1909
1119627.318,992,-1.0,96.6,0.0,279,1909
1119722.338,1036,-1.0,69.7,0.0,279,1416
1119626.321,855,-1.0,308.9,0.0,280,2698
1119831.342,933,-1.0,329.1,0.0,280,2579
1120106.360,780,-1.0,438.9,0.0,281,1909
1120044.352,1020,-1.0,660.8,0.0,281,2547
1120060.352,661,-1.0,648.4,0.0,281,793
1120290.357,153,-1.0,423.8,11.0,281,13739
1120179.365,1026,-1.0,547.3,0.0,281,2460
1119837.332,1056,53.4,819.1,26.6,281,10972
1120363.374,1057,47.6,352.7,67.9,281,10972
1120476.379,554,-1.0,410.9,17.2,281,10866
1120770.395,1022,-1.0,236.2,0.0,281,1083
1120444.379,1003,-1.0,685.0,0.0,282,789
1121069.399,169,-1.0,109.6,0.0,281,1909
1121090.396,640,-1.0,99.8,0.0,281,1909
1121050.386,1058,30.4,269.6,20.7,281,10972
1121214.413,1017,-1.0,206.5,20.5,281,13655
1121321.411,997,-1.0,294.2,0.0,282,804
1121402.405,920,-1.0,192.5,26.4,282,13817
1121546.409,1059,34.2,138.6,7.7,282,10972
1121651.413,1002,-1.0,245.1,7.8,283,13600
1121693.432,1060,47.4,197.4,23.0,282,10972
1121812.425,1061,28.3,185.1,25.5,282,10972
1121992.444,859,-1.0,99.4,0.0,282,1909
1121842.446,1040,-1.0,314.5,24.3,282,13739
1122273.447,880,-1.0,156.6,9.2,282,13554
1122524.456,967,-1.0,81.3,0.0,282,1909
1122375.462,973,-1.0,258.0,0.0,282,785
1122761.468,1062,29.1,117.3,17.5,282,10972
1122848.471,1011,-1.0,92.3,0.0,282,1909
1122915.489,866,-1.0,263.7,0.0,283,2471
1123010.489,1063,20.2,144.7,7.6,283,10972
1123131.489,628,-1.0,106.1,0.0,283,812
1123417.497,875,-1.0,70.5,0.0,283,1909
1123606.514,569,-1.0,157.6,6.2,282,10866
1123472.509,612,-1.0,305.3,0.0,282,2477
1123585.511,213,-1.0,219.7,25.8,282,13441
1123941.533,991,-1.0,282.5,17.2,283,11914
1123918.523,406,-1.0,331.4,0.0,283,2349
1124007.532,1064,43.2,193.8,16.5,283,10972
1124280.542,1065,30.1,113.6,9.7,284,10972
1124396.541,549,-1.0,102.2,6.2,284,10866
1124517.553,1066,23.0,112.5,18.0,285,10972
1124763.566,983,-1.0,155.2,7.9,285,13836
1125228.586,625,-1.0,172.2,20.3,285,10866
1125254.591,1028,-1.0,191.0,15.8,286,10866
1125227.586,904,-1.0,392.1,0.0,286,2615
1125455.592,1067,35.1,189.4,9.7,286,10972
1125341.585,593,-1.0,405.1,0.0,286,2524
1125960.615,946,-1.0,64.3,0.0,286,1909
1126147.631,1001,-1.0,121.1,0.0,286,1909
1126153.637,698,-1.0,137.4,0.0,286,1909
1126102.623,988,-1.0,178.9,19.9,286,13634
1126311.638,1025,-1.0,328.2,0.0,287,2446
1126440.655,1068,30.1,336.1,24.2,287,10972
1126492.657,1039,-1.0,405.5,23.3,287,11914
1126650.654,994,-1.0,391.6,19.0,287,13532
1126911.667,977,-1.0,246.9,0.0,286,1909
1126549.666,1010,-1.0,807.8,0.0,286,785
1126651.669,901,-1.0,784.7,0.0,285,2607
1126902.670,1044,-1.0,607.4,0.0,285,785
1127252.678,422,-1.0,299.0,8.1,285,13682
1126187.639,888,-1.0,1440.1,5.5,285,9713
1127633.692,1042,-1.0,261.7,7.8,285,13739
1127746.704,965,-1.0,400.5,99.9,287,13739
1127711.699,885,-1.0,710.6,0.0,287,2591
1127779.707,1013,-1.0,646.7,155.6,287,11914
1128043.725,431,-1.0,546.6,0.0,287,1909
1127886.712,91,-1.0,624.4,94.5,287,13719
1128067.730,248,-1.0,551.7,0.0,287,807
1128025.717,1012,-1.0,626.2,0.0,287,785
1128152.735,1070,148.3,341.6,19.4,287,10972
1127994.714,1069,46.1,614.2,16.4,287,10972
1128513.742,1023,-1.0,304.4,6.7,287,11914
1128857.750,1071,22.8,115.7,6.9,288,10972
1128932.767,1045,-1.0,208.4,6.9,288,11914
1129269.776,1041,-1.0,253.2,0.0,289,785
1129338.782,1072,22.2,151.0,19.1,289,10972
1129825.801,439,-1.0,296.2,0.0,290,785
1129882.811,1073,37.9,225.2,45.4,290,10972
1130082.829,905,-1.0,378.7,7.7,290,13739
1130350.827,576,-1.0,146.6,0.0,290,1909
1130062.829,945,-1.0,437.3,0.0,290,2619
1130213.816,956,-1.0,268.5,18.9,290,10866
1130189.824,1074,101.0,239.3,8.0,290,10972
1130528.844,354,-1.0,72.4,0.0,290,1909
1130753.840,847,-1.0,165.9,32.9,290,13619
1130767.854,734,-1.0,318.5,0.0,290,785
1130989.860,735,-1.0,245.4,26.0,290,13858
1131099.854,1075,30.8,177.4,23.1,291,10972
1131301.873,1076,39.2,227.3,22.9,292,10972
1131252.875,299,-1.0,483.5,0.0,293,2699
1131584.899,1077,45.9,217.8,23.9,293,10972
1131797.912,535,-1.0,523.6,0.0,293,1513
1131602.893,1048,-1.0,693.7,42.7,293,11914
1130916.848,959,-1.0,1399.2,65.9,293,9037
1131718.892,1078,41.7,573.4,84.5,293,10972
1131862.906,1032,-1.0,600.4,0.0,293,2506
1131842.912,1054,-1.0,612.9,132.8,292,13739
1131722.888,1053,-1.0,746.9,178.7,292,11914
1132161.918,933,-1.0,493.5,0.0,292,1909
1132047.919,913,-1.0,629.1,24.2,292,13851
1132322.916,947,-1.0,372.0,36.4,292,10866
1132373.921,1018,-1.0,514.4,36.9,292,13739
1132334.917,413,-1.0,577.1,15.8,292,13639
1133093.955,934,-1.0,175.1,22.2,292,10866
1132592.940,418,-1.0,789.2,0.0,292,2314
1133218.955,864,-1.0,199.7,0.0,292,1909
1132981.949,332,-1.0,528.2,21.0,292,11914
1133265.969,1037,-1.0,410.4,0.0,293,1083
1133011.961,1015,-1.0,806.2,0.0,293,785
1133532.987,915,-1.0,477.7,0.0,293,1909
1133543.982,1079,186.9,286.6,23.8,293,10972
1133526.985,1008,-1.0,621.5,0.0,293,785
1133431.964,1021,-1.0,743.9,0.0,293,785
1133792.998,1036,-1.0,514.3,0.0,292,1083
1132211.909,274,-1.0,2188.6,61.9,292,10639
1134347.007,890,-1.0,167.2,0.0,291,1909
1134337.027,631,-1.0,178.9,0.0,291,1909
1134051.995,1055,-1.0,443.1,26.1,291,11914
1134425.028,815,-1.0,265.0,21.3,291,13771
1134406.762,1014,-1.0,316.1,18.3,291,13739
1134728.061,1059,-1.0,199.6,23.6,291,11914
1134738.032,1056,-1.0,302.8,7.5,291,13739
1134925.051,485,-1.0,183.6,22.6,291,13475
1135083.045,707,-1.0,140.3,0.0,291,1513
1135281.058,1038,-1.0,166.0,0.0,291,1083
1135182.058,1040,-1.0,344.2,0.0,291,785
1135532.071,985,-1.0,82.9,0.0,291,1909
1135424.063,978,-1.0,235.2,22.1,290,11914
1135599.066,1080,31.5,115.2,25.2,290,10972
1135771.148,569,-1.0,217.6,0.0,290,789
1136065.091,1081,35.5,109.5,7.4,291,10972
1136440.109,880,-1.0,221.6,0.0,291,2337
1136701.122,1082,19.4,133.9,7.8,292,10972
1136726.117,153,-1.0,334.4,0.0,292,2562
1136925.135,928,-1.0,197.5,10.0,292,13719
1136893.138,841,-1.0,317.1,0.0,291,2314
1137184.144,1063,-1.0,76.2,0.0,291,1909
1137242.157,991,-1.0,105.7,0.0,291,1909
1137251.156,406,-1.0,106.8,0.0,291,1909
1137311.158,679,-1.0,84.7,0.0,291,1909
1137508.157,1083,32.4,180.8,19.9,292,10972
1137575.161,842,-1.0,285.2,0.0,292,2665
1137723.164,44,-1.0,273.8,0.0,292,2654
1137942.179,1011,-1.0,148.5,20.4,292,11141
1138006.178,874,-1.0,187.5,9.0,292,13858
1138180.185,866,-1.0,77.8,0.0,292,1909
1138299.191,645,-1.0,330.5,0.0,293,804
1138373.209,1047,-1.0,320.9,6.7,293,11914
1138435.217,1065,-1.0,303.7,22.3,293,11914
1138372.199,1058,-1.0,513.1,0.0,293,785
1138703.216,251,-1.0,206.1,22.3,293,10866
1138556.221,1084,74.5,288.1,22.3,293,10972
1138913.226,998,-1.0,70.2,0.0,293,1909
1139008.241,1022,-1.0,91.1,0.0,294,1909
1139003.224,1085,28.8,152.6,7.4,294,10972
1139246.235,739,-1.0,72.7,0.0,294,1909
1139262.244,1064,-1.0,84.0,0.0,294,1416
1139437.251,901,-1.0,114.8,6.3,294,10866
1139456.262,755,-1.0,165.3,19.8,294,13719
1139607.263,967,-1.0,310.6,7.8,297,13679
1139795.267,1087,25.5,170.3,12.0,297,10972
1139715.270,1086,25.4,253.7,26.9,297,10972
1140052.296,1061,-1.0,170.8,0.0,297,1909
1139874.272,1088,66.6,291.1,19.3,297,10972
1139922.286,1039,-1.0,446.7,0.0,297,2672
1140004.311,1030,-1.0,463.9,23.4,296,11914
1140191.302,640,-1.0,420.1,0.0,296,785
1140262.299,1016,-1.0,396.1,0.0,296,2585
1140610.313,963,-1.0,190.7,0.0,296,1909
1140894.319,814,-1.0,84.8,0.0,296,1909
1140589.304,293,-1.0,425.2,0.0,296,2285
1140715.307,960,-1.0,325.1,0.0,296,804
1140920.317,943,-1.0,256.1,24.9,296,13764
1140672.316,1069,-1.0,542.2,0.0,295,785
1141159.331,977,-1.0,220.6,21.3,295,13568
1141180.342,169,-1.0,217.4,23.4,295,13568
1141412.348,203,-1.0,112.8,16.1,295,10866
1141423.350,885,-1.0,124.8,0.0,295,1909
1141733.355,748,-1.0,70.3,0.0,296,1909
1141783.366,1089,37.4,112.0,7.7,296,10972
1142377.387,942,-1.0,335.6,0.0,296,2545
1142422.390,625,-1.0,286.6,22.2,296,11914
1142634.396,888,-1.0,138.7,17.8,296,11054
1142826.403,1023,-1.0,133.2,0.0,296,1909
1142894.411,1027,-1.0,325.7,11.2,297,11914
1143229.442,995,-1.0,121.9,0.0,297,1909
1143136.435,1090,34.3,240.2,20.5,297,10972
1142851.414,1043,-1.0,540.8,49.1,297,13739
1143332.442,1075,-1.0,879.5,175.3,300,13739
1143502.437,956,-1.0,1385.4,0.0,301,785
1143262.433,735,-1.0,1627.0,0.0,300,2367
1143591.450,431,-1.0,1047.5,252.2,300,13705
1143633.458,721,-1.0,1009.7,288.0,299,13441
1143706.444,1020,-1.0,1467.3,0.0,299,785
1143293.425,641,-1.0,1362.4,596.2,298,11914
1143600.455,797,-1.0,1051.4,602.5,298,11914
1143554.445,989,-1.0,1780.4,0.0,298,1909
1142620.408,248,-1.0,2695.8,231.3,298,10221
1144087.461,849,-1.0,1528.6,261.2,297,10866
1144501.507,945,-1.0,1722.2,0.0,297,1909
1143953.482,847,-1.0,2358.5,0.0,297,2423
1143950.483,865,-1.0,2381.6,0.0,297,789
1143738.462,1091,803.4,1548.1,578.9,296,10972
1143833.480,1092,707.6,1589.9,541.7,296,10972
1144092.472,1093,449.0,1826.9,339.0,296,10972
1144397.482,1094,153.2,2016.5,160.5,296,10972
1144439.504,24,-1.0,2310.8,0.0,296,2540
1144506.481,549,-1.0,2175.6,90.8,296,13739
1144779.532,612,-1.0,2093.9,0.0,296,1909
1144602.522,354,-1.0,2174.7,323.3,297,13593
1144672.516,1066,-1.0,2117.8,375.9,297,11914
1145124.518,1095,26.2,1793.8,292.9,297,10972
1144737.500,299,-1.0,2503.2,0.0,297,789
1144873.528,1077,-1.0,2094.6,435.0,299,11914
1145146.548,860,-1.0,1814.0,442.7,299,13769
1145192.528,1073,-1.0,2279.4,0.0,299,785
1145357.533,837,-1.0,1763.5,353.6,299,13431
1145677.541,1037,-1.0,2278.6,0.0,301,1909
1146133.559,840,-1.0,1836.5,0.0,301,1909
1145906.562,554,-1.0,2080.2,168.7,302,11914
1145239.546,628,-1.0,2773.8,145.3,302,10943
1146442.598,1017,-1.0,1738.5,0.0,302,2562
1146573.527,999,-1.0,1546.3,74.1,302,13593
